x, y, z, pressure, velmag, vx, vy, vz
5.97561, 0.82258, 0.0, -0.05832, 1.03597, 1.03596, -0.00221, 0.0
5.97561, 0.85484, 0.0, -0.05832, 1.02275, 1.02275, -0.00222, 0.0
5.97561, 0.88710, 0.0, -0.05832, 0.99564, 0.99563, -0.00203, 0.0
5.97561, 0.91935, 0.0, -0.05833, 0.94226, 0.94226, -0.00152, 0.0
5.97561, 0.95161, 0.0, -0.05836, 0.85106, 0.85106, -0.00087, 0.0
5.97561, 0.98387, 0.0, -0.05838, 0.67784, 0.67784, -0.00016, 0.0
5.97561, 1.00000, 0.0, -0.05839, 0.00000, 0.00000, 0.00000, 0.0
6.21951, 0.00000, 0.0, -0.06051, 0.00000, 0.00000, 0.00000, 0.0
6.21951, 0.01613, 0.0, -0.06050, 0.67404, 0.67404, 0.00014, 0.0
6.21951, 0.04839, 0.0, -0.06048, 0.84629, 0.84629, 0.00081, 0.0
6.21951, 0.08065, 0.0, -0.06045, 0.93772, 0.93772, 0.00143, 0.0
6.21951, 0.11290, 0.0, -0.06044, 0.99295, 0.99295, 0.00194, 0.0
6.21951, 0.14516, 0.0, -0.06044, 1.02199, 1.02199, 0.00216, 0.0
6.21951, 0.17742, 0.0, -0.06044, 1.03637, 1.03637, 0.00217, 0.0
6.21951, 0.20968, 0.0, -0.06044, 1.04383, 1.04383, 0.00207, 0.0
6.21951, 0.24194, 0.0, -0.06044, 1.04801, 1.04801, 0.00191, 0.0
6.21951, 0.27419, 0.0, -0.06044, 1.05051, 1.05051, 0.00171, 0.0
6.21951, 0.30645, 0.0, -0.06044, 1.05205, 1.05205, 0.00149, 0.0
6.21951, 0.33871, 0.0, -0.06044, 1.05301, 1.05301, 0.00126, 0.0
6.21951, 0.37097, 0.0, -0.06044, 1.05361, 1.05361, 0.00102, 0.0
6.21951, 0.40323, 0.0, -0.06044, 1.05398, 1.05398, 0.00077, 0.0
6.21951, 0.43548, 0.0, -0.06044, 1.05419, 1.05419, 0.00052, 0.0
6.21951, 0.46774, 0.0, -0.06044, 1.05430, 1.05430, 0.00026, 0.0
6.21951, 0.50000, 0.0, -0.06044, 1.05434, 1.05434, -0.00000, 0.0
6.21951, 0.53226, 0.0, -0.06044, 1.05430, 1.05430, -0.00026, 0.0
6.21951, 0.56452, 0.0, -0.06044, 1.05419, 1.05419, -0.00052, 0.0
6.21951, 0.59677, 0.0, -0.06044, 1.05398, 1.05398, -0.00077, 0.0
6.21951, 0.62903, 0.0, -0.06044, 1.05361, 1.05361, -0.00102, 0.0
6.21951, 0.66129, 0.0, -0.06044, 1.05301, 1.05301, -0.00126, 0.0
6.21951, 0.69355, 0.0, -0.06044, 1.05205, 1.05205, -0.00149, 0.0
6.21951, 0.72581, 0.0, -0.06044, 1.05051, 1.05051, -0.00171, 0.0
6.21951, 0.75806, 0.0, -0.06044, 1.04801, 1.04801, -0.00191, 0.0
6.21951, 0.79032, 0.0, -0.06044, 1.04383, 1.04383, -0.00207, 0.0
6.21951, 0.82258, 0.0, -0.06044, 1.03637, 1.03637, -0.00217, 0.0
6.21951, 0.85484, 0.0, -0.06044, 1.02199, 1.02199, -0.00216, 0.0
6.21951, 0.88710, 0.0, -0.06044, 0.99295, 0.99295, -0.00194, 0.0
6.21951, 0.91935, 0.0, -0.06045, 0.93772, 0.93772, -0.00143, 0.0
6.21951, 0.95161, 0.0, -0.06048, 0.84629, 0.84629, -0.00081, 0.0
6.21951, 0.98387, 0.0, -0.06050, 0.67404, 0.67404, -0.00014, 0.0
6.21951, 1.00000, 0.0, -0.06051, 0.00000, 0.00000, 0.00000, 0.0
6.46341, 0.00000, 0.0, -0.06261, 0.00000, 0.00000, 0.00000, 0.0
6.46341, 0.01613, 0.0, -0.06260, 0.67054, 0.67054, 0.00013, 0.0
6.46341, 0.04839, 0.0, -0.06258, 0.84180, 0.84180, 0.00075, 0.0
6.46341, 0.08065, 0.0, -0.06256, 0.93329, 0.93329, 0.00134, 0.0
6.46341, 0.11290, 0.0, -0.06255, 0.99014, 0.99014, 0.00185, 0.0
6.46341, 0.14516, 0.0, -0.06255, 1.02108, 1.02107, 0.00210, 0.0
6.46341, 0.17742, 0.0, -0.06255, 1.03667, 1.03667, 0.00212, 0.0
6.46341, 0.20968, 0.0, -0.06255, 1.04479, 1.04478, 0.00203, 0.0
6.46341, 0.24194, 0.0, -0.06255, 1.04933, 1.04933, 0.00188, 0.0
6.46341, 0.27419, 0.0, -0.06255, 1.05205, 1.05205, 0.00169, 0.0
6.46341, 0.30645, 0.0, -0.06255, 1.05373, 1.05373, 0.00148, 0.0
6.46341, 0.33871, 0.0, -0.06255, 1.05479, 1.05479, 0.00125, 0.0
6.46341, 0.37097, 0.0, -0.06255, 1.05546, 1.05545, 0.00101, 0.0
6.46341, 0.40323, 0.0, -0.06255, 1.05587, 1.05587, 0.00076, 0.0
6.46341, 0.43548, 0.0, -0.06255, 1.05611, 1.05611, 0.00051, 0.0
6.46341, 0.46774, 0.0, -0.06255, 1.05624, 1.05624, 0.00026, 0.0
6.46341, 0.50000, 0.0, -0.06255, 1.05628, 1.05628, -0.00000, 0.0
6.46341, 0.53226, 0.0, -0.06255, 1.05624, 1.05624, -0.00026, 0.0
6.46341, 0.56452, 0.0, -0.06255, 1.05611, 1.05611, -0.00051, 0.0
6.46341, 0.59677, 0.0, -0.06255, 1.05587, 1.05587, -0.00076, 0.0
6.46341, 0.62903, 0.0, -0.06255, 1.05546, 1.05545, -0.00101, 0.0
6.46341, 0.66129, 0.0, -0.06255, 1.05479, 1.05479, -0.00125, 0.0
6.46341, 0.69355, 0.0, -0.06255, 1.05373, 1.05373, -0.00148, 0.0
6.46341, 0.72581, 0.0, -0.06255, 1.05205, 1.05205, -0.00169, 0.0
6.46341, 0.75806, 0.0, -0.06255, 1.04933, 1.04933, -0.00188, 0.0
6.46341, 0.79032, 0.0, -0.06255, 1.04479, 1.04478, -0.00203, 0.0
6.46341, 0.82258, 0.0, -0.06255, 1.03667, 1.03667, -0.00212, 0.0
6.46341, 0.85484, 0.0, -0.06255, 1.02108, 1.02107, -0.00210, 0.0
6.46341, 0.88710, 0.0, -0.06255, 0.99014, 0.99014, -0.00185, 0.0
6.46341, 0.91935, 0.0, -0.06256, 0.93329, 0.93329, -0.00134, 0.0
6.46341, 0.95161, 0.0, -0.06258, 0.84180, 0.84180, -0.00075, 0.0
6.46341, 0.98387, 0.0, -0.06260, 0.67054, 0.67054, -0.00013, 0.0
6.46341, 1.00000, 0.0, -0.06261, 0.00000, 0.00000, 0.00000, 0.0
6.70732, 0.00000, 0.0, -0.06471, 0.00000, 0.00000, 0.00000, 0.0
6.70732, 0.01613, 0.0, -0.06470, 0.66728, 0.66728, 0.00012, 0.0
6.70732, 0.04839, 0.0, -0.06468, 0.83758, 0.83758, 0.00069, 0.0
6.70732, 0.08065, 0.0, -0.06466, 0.92900, 0.92899, 0.00125, 0.0
6.70732, 0.11290, 0.0, -0.06465, 0.98724, 0.98724, 0.00177, 0.0
6.70732, 0.14516, 0.0, -0.06464, 1.02000, 1.02000, 0.00203, 0.0
6.70732, 0.17742, 0.0, -0.06464, 1.03686, 1.03686, 0.00208, 0.0
6.70732, 0.20968, 0.0, -0.06465, 1.04567, 1.04567, 0.00200, 0.0
6.70732, 0.24194, 0.0, -0.06465, 1.05061, 1.05061, 0.00185, 0.0
6.70732, 0.27419, 0.0, -0.06465, 1.05355, 1.05355, 0.00167, 0.0
6.70732, 0.30645, 0.0, -0.06465, 1.05538, 1.05538, 0.00146, 0.0
6.70732, 0.33871, 0.0, -0.06465, 1.05654, 1.05654, 0.00123, 0.0
6.70732, 0.37097, 0.0, -0.06465, 1.05728, 1.05728, 0.00100, 0.0
6.70732, 0.40323, 0.0, -0.06465, 1.05774, 1.05774, 0.00075, 0.0
6.70732, 0.43548, 0.0, -0.06465, 1.05801, 1.05801, 0.00050, 0.0
6.70732, 0.46774, 0.0, -0.06465, 1.05816, 1.05816, 0.00025, 0.0
6.70732, 0.50000, 0.0, -0.06465, 1.05820, 1.05820, -0.00000, 0.0
6.70732, 0.53226, 0.0, -0.06465, 1.05816, 1.05816, -0.00025, 0.0
6.70732, 0.56452, 0.0, -0.06465, 1.05801, 1.05801, -0.00050, 0.0
6.70732, 0.59677, 0.0, -0.06465, 1.05774, 1.05774, -0.00075, 0.0
6.70732, 0.62903, 0.0, -0.06465, 1.05728, 1.05728, -0.00100, 0.0
6.70732, 0.66129, 0.0, -0.06465, 1.05654, 1.05654, -0.00123, 0.0
6.70732, 0.69355, 0.0, -0.06465, 1.05538, 1.05538, -0.00146, 0.0
6.70732, 0.72581, 0.0, -0.06465, 1.05355, 1.05355, -0.00167, 0.0
6.70732, 0.75806, 0.0, -0.06465, 1.05061, 1.05061, -0.00185, 0.0
6.70732, 0.79032, 0.0, -0.06465, 1.04567, 1.04567, -0.00200, 0.0
6.70732, 0.82258, 0.0, -0.06464, 1.03686, 1.03686, -0.00208, 0.0
6.70732, 0.85484, 0.0, -0.06464, 1.02000, 1.02000, -0.00203, 0.0
6.70732, 0.88710, 0.0, -0.06465, 0.98724, 0.98724, -0.00177, 0.0
6.70732, 0.91935, 0.0, -0.06466, 0.92900, 0.92899, -0.00125, 0.0
6.70732, 0.95161, 0.0, -0.06468, 0.83758, 0.83758, -0.00069, 0.0
6.70732, 0.98387, 0.0, -0.06470, 0.66728, 0.66728, -0.00012, 0.0
6.70732, 1.00000, 0.0, -0.06471, 0.00000, 0.00000, 0.00000, 0.0
6.95122, 0.00000, 0.0, -0.06679, 0.00000, 0.00000, 0.00000, 0.0
6.95122, 0.01613, 0.0, -0.06679, 0.66426, 0.66426, 0.00011, 0.0
6.95122, 0.04839, 0.0, -0.06677, 0.83361, 0.83361, 0.00064, 0.0
6.95122, 0.08065, 0.0, -0.06675, 0.92486, 0.92486, 0.00118, 0.0
6.95122, 0.11290, 0.0, -0.06674, 0.98427, 0.98427, 0.00168, 0.0
6.95122, 0.14516, 0.0, -0.06673, 1.01878, 1.01878, 0.00197, 0.0
6.95122, 0.17742, 0.0, -0.06673, 1.03694, 1.03694, 0.00203, 0.0
6.95122, 0.20968, 0.0, -0.06673, 1.04649, 1.04649, 0.00196, 0.0
6.95122, 0.24194, 0.0, -0.06674, 1.05184, 1.05183, 0.00182, 0.0
6.95122, 0.27419, 0.0, -0.06674, 1.05502, 1.05502, 0.00165, 0.0
6.95122, 0.30645, 0.0, -0.06674, 1.05701, 1.05701, 0.00144, 0.0
6.95122, 0.33871, 0.0, -0.06674, 1.05827, 1.05827, 0.00122, 0.0
6.95122, 0.37097, 0.0, -0.06674, 1.05908, 1.05908, 0.00099, 0.0
6.95122, 0.40323, 0.0, -0.06674, 1.05959, 1.05959, 0.00075, 0.0
6.95122, 0.43548, 0.0, -0.06674, 1.05989, 1.05989, 0.00050, 0.0
6.95122, 0.46774, 0.0, -0.06674, 1.06006, 1.06006, 0.00025, 0.0
6.95122, 0.50000, 0.0, -0.06674, 1.06011, 1.06011, -0.00000, 0.0
6.95122, 0.53226, 0.0, -0.06674, 1.06006, 1.06006, -0.00025, 0.0
6.95122, 0.56452, 0.0, -0.06674, 1.05989, 1.05989, -0.00050, 0.0
6.95122, 0.59677, 0.0, -0.06674, 1.05959, 1.05959, -0.00075, 0.0
6.95122, 0.62903, 0.0, -0.06674, 1.05908, 1.05908, -0.00099, 0.0
6.95122, 0.66129, 0.0, -0.06674, 1.05827, 1.05827, -0.00122, 0.0
6.95122, 0.69355, 0.0, -0.06674, 1.05701, 1.05701, -0.00144, 0.0
6.95122, 0.72581, 0.0, -0.06674, 1.05502, 1.05502, -0.00165, 0.0
6.95122, 0.75806, 0.0, -0.06674, 1.05184, 1.05183, -0.00182, 0.0
6.95122, 0.79032, 0.0, -0.06673, 1.04649, 1.04649, -0.00196, 0.0
6.95122, 0.82258, 0.0, -0.06673, 1.03694, 1.03694, -0.00203, 0.0
6.95122, 0.85484, 0.0, -0.06673, 1.01878, 1.01878, -0.00197, 0.0
6.95122, 0.88710, 0.0, -0.06674, 0.98427, 0.98427, -0.00168, 0.0
6.95122, 0.91935, 0.0, -0.06675, 0.92486, 0.92486, -0.00118, 0.0
6.95122, 0.95161, 0.0, -0.06677, 0.83361, 0.83361, -0.00064, 0.0
6.95122, 0.98387, 0.0, -0.06679, 0.66426, 0.66426, -0.00011, 0.0
6.95122, 1.00000, 0.0, -0.06679, 0.00000, 0.00000, 0.00000, 0.0
7.19512, 0.00000, 0.0, -0.06887, 0.00000, 0.00000, 0.00000, 0.0
7.19512, 0.01613, 0.0, -0.06887, 0.66143, 0.66143, 0.00011, 0.0
7.19512, 0.04839, 0.0, -0.06885, 0.82987, 0.82987, 0.00060, 0.0
7.19512, 0.08065, 0.0, -0.06883, 0.92088, 0.92088, 0.00111, 0.0
7.19512, 0.11290, 0.0, -0.06882, 0.98126, 0.98125, 0.00160, 0.0
7.19512, 0.14516, 0.0, -0.06881, 1.01742, 1.01742, 0.00190, 0.0
7.19512, 0.17742, 0.0, -0.06881, 1.03690, 1.03690, 0.00198, 0.0
7.19512, 0.20968, 0.0, -0.06881, 1.04723, 1.04723, 0.00193, 0.0
7.19512, 0.24194, 0.0, -0.06882, 1.05301, 1.05301, 0.00180, 0.0
7.19512, 0.27419, 0.0, -0.06882, 1.05646, 1.05646, 0.00162, 0.0
7.19512, 0.30645, 0.0, -0.06882, 1.05860, 1.05860, 0.00142, 0.0
7.19512, 0.33871, 0.0, -0.06882, 1.05998, 1.05998, 0.00121, 0.0
7.19512, 0.37097, 0.0, -0.06882, 1.06086, 1.06086, 0.00098, 0.0
7.19512, 0.40323, 0.0, -0.06882, 1.06142, 1.06142, 0.00074, 0.0
7.19512, 0.43548, 0.0, -0.06882, 1.06176, 1.06176, 0.00050, 0.0
7.19512, 0.46774, 0.0, -0.06882, 1.06194, 1.06194, 0.00025, 0.0
7.19512, 0.50000, 0.0, -0.06882, 1.06199, 1.06199, -0.00000, 0.0
7.19512, 0.53226, 0.0, -0.06882, 1.06194, 1.06194, -0.00025, 0.0
7.19512, 0.56452, 0.0, -0.06882, 1.06176, 1.06176, -0.00050, 0.0
7.19512, 0.59677, 0.0, -0.06882, 1.06142, 1.06142, -0.00074, 0.0
7.19512, 0.62903, 0.0, -0.06882, 1.06086, 1.06086, -0.00098, 0.0
7.19512, 0.66129, 0.0, -0.06882, 1.05998, 1.05998, -0.00121, 0.0
7.19512, 0.69355, 0.0, -0.06882, 1.05860, 1.05860, -0.00142, 0.0
7.19512, 0.72581, 0.0, -0.06882, 1.05646, 1.05646, -0.00162, 0.0
7.19512, 0.75806, 0.0, -0.06882, 1.05301, 1.05301, -0.00180, 0.0
7.19512, 0.79032, 0.0, -0.06881, 1.04723, 1.04723, -0.00193, 0.0
7.19512, 0.82258, 0.0, -0.06881, 1.03690, 1.03690, -0.00198, 0.0
7.19512, 0.85484, 0.0, -0.06881, 1.01742, 1.01742, -0.00190, 0.0
7.19512, 0.88710, 0.0, -0.06882, 0.98126, 0.98125, -0.00160, 0.0
7.19512, 0.91935, 0.0, -0.06883, 0.92088, 0.92088, -0.00111, 0.0
7.19512, 0.95161, 0.0, -0.06885, 0.82987, 0.82987, -0.00060, 0.0
7.19512, 0.98387, 0.0, -0.06887, 0.66143, 0.66143, -0.00011, 0.0
7.19512, 1.00000, 0.0, -0.06887, 0.00000, 0.00000, 0.00000, 0.0
7.43902, 0.00000, 0.0, -0.07094, 0.00000, 0.00000, 0.00000, 0.0
7.43902, 0.01613, 0.0, -0.07094, 0.65878, 0.65878, 0.00010, 0.0
7.43902, 0.04839, 0.0, -0.07092, 0.82636, 0.82636, 0.00056, 0.0
7.43902, 0.08065, 0.0, -0.07090, 0.91707, 0.91707, 0.00104, 0.0
7.43902, 0.11290, 0.0, -0.07089, 0.97823, 0.97823, 0.00153, 0.0
7.43902, 0.14516, 0.0, -0.07088, 1.01593, 1.01593, 0.00184, 0.0
7.43902, 0.17742, 0.0, -0.07088, 1.03675, 1.03675, 0.00194, 0.0
7.43902, 0.20968, 0.0, -0.07089, 1.04790, 1.04790, 0.00189, 0.0
7.43902, 0.24194, 0.0, -0.07089, 1.05414, 1.05414, 0.00177, 0.0
7.43902, 0.27419, 0.0, -0.07089, 1.05785, 1.05785, 0.00160, 0.0
7.43902, 0.30645, 0.0, -0.07089, 1.06017, 1.06017, 0.00141, 0.0
7.43902, 0.33871, 0.0, -0.07089, 1.06166, 1.06166, 0.00119, 0.0
7.43902, 0.37097, 0.0, -0.07089, 1.06261, 1.06261, 0.00097, 0.0
7.43902, 0.40323, 0.0, -0.07089, 1.06323, 1.06323, 0.00073, 0.0
7.43902, 0.43548, 0.0, -0.07089, 1.06360, 1.06360, 0.00049, 0.0
7.43902, 0.46774, 0.0, -0.07089, 1.06380, 1.06380, 0.00025, 0.0
7.43902, 0.50000, 0.0, -0.07089, 1.06386, 1.06386, -0.00000, 0.0
7.43902, 0.53226, 0.0, -0.07089, 1.06380, 1.06380, -0.00025, 0.0
7.43902, 0.56452, 0.0, -0.07089, 1.06360, 1.06360, -0.00049, 0.0
7.43902, 0.59677, 0.0, -0.07089, 1.06323, 1.06323, -0.00073, 0.0
7.43902, 0.62903, 0.0, -0.07089, 1.06261, 1.06261, -0.00097, 0.0
7.43902, 0.66129, 0.0, -0.07089, 1.06166, 1.06166, -0.00119, 0.0
7.43902, 0.69355, 0.0, -0.07089, 1.06017, 1.06017, -0.00141, 0.0
7.43902, 0.72581, 0.0, -0.07089, 1.05785, 1.05785, -0.00160, 0.0
7.43902, 0.75806, 0.0, -0.07089, 1.05414, 1.05414, -0.00177, 0.0
7.43902, 0.79032, 0.0, -0.07089, 1.04790, 1.04790, -0.00189, 0.0
7.43902, 0.82258, 0.0, -0.07088, 1.03675, 1.03675, -0.00194, 0.0
7.43902, 0.85484, 0.0, -0.07088, 1.01593, 1.01593, -0.00184, 0.0
7.43902, 0.88710, 0.0, -0.07089, 0.97823, 0.97823, -0.00153, 0.0
7.43902, 0.91935, 0.0, -0.07090, 0.91707, 0.91707, -0.00104, 0.0
7.43902, 0.95161, 0.0, -0.07092, 0.82636, 0.82636, -0.00056, 0.0
7.43902, 0.98387, 0.0, -0.07094, 0.65878, 0.65878, -0.00010, 0.0
7.43902, 1.00000, 0.0, -0.07094, 0.00000, 0.00000, 0.00000, 0.0
7.68293, 0.00000, 0.0, -0.07301, 0.00000, 0.00000, 0.00000, 0.0
7.68293, 0.01613, 0.0, -0.07300, 0.65629, 0.65629, 0.00010, 0.0
7.68293, 0.04839, 0.0, -0.07299, 0.82304, 0.82304, 0.00053, 0.0
7.68293, 0.08065, 0.0, -0.07297, 0.91343, 0.91343, 0.00098, 0.0
7.68293, 0.11290, 0.0, -0.07295, 0.97522, 0.97521, 0.00145, 0.0
7.68293, 0.14516, 0.0, -0.07295, 1.01433, 1.01433, 0.00177, 0.0
7.68293, 0.17742, 0.0, -0.07295, 1.03649, 1.03648, 0.00189, 0.0
7.68293, 0.20968, 0.0, -0.07295, 1.04849, 1.04849, 0.00186, 0.0
7.68293, 0.24194, 0.0, -0.07295, 1.05521, 1.05521, 0.00174, 0.0
7.68293, 0.27419, 0.0, -0.07295, 1.05921, 1.05921, 0.00158, 0.0
7.68293, 0.30645, 0.0, -0.07295, 1.06171, 1.06171, 0.00139, 0.0
7.68293, 0.33871, 0.0, -0.07295, 1.06331, 1.06331, 0.00118, 0.0
7.68293, 0.37097, 0.0, -0.07295, 1.06435, 1.06435, 0.00096, 0.0
7.68293, 0.40323, 0.0, -0.07295, 1.06502, 1.06501, 0.00072, 0.0
7.68293, 0.43548, 0.0, -0.07295, 1.06542, 1.06542, 0.00049, 0.0
7.68293, 0.46774, 0.0, -0.07295, 1.06564, 1.06564, 0.00024, 0.0
7.68293, 0.50000, 0.0, -0.07295, 1.06571, 1.06571, 0.00000, 0.0
7.68293, 0.53226, 0.0, -0.07295, 1.06564, 1.06564, -0.00024, 0.0
7.68293, 0.56452, 0.0, -0.07295, 1.06542, 1.06542, -0.00049, 0.0
7.68293, 0.59677, 0.0, -0.07295, 1.06502, 1.06501, -0.00072, 0.0
7.68293, 0.62903, 0.0, -0.07295, 1.06435, 1.06435, -0.00096, 0.0
7.68293, 0.66129, 0.0, -0.07295, 1.06331, 1.06331, -0.00118, 0.0
7.68293, 0.69355, 0.0, -0.07295, 1.06171, 1.06171, -0.00139, 0.0
7.68293, 0.72581, 0.0, -0.07295, 1.05921, 1.05921, -0.00158, 0.0
7.68293, 0.75806, 0.0, -0.07295, 1.05521, 1.05521, -0.00174, 0.0
7.68293, 0.79032, 0.0, -0.07295, 1.04849, 1.04849, -0.00186, 0.0
7.68293, 0.82258, 0.0, -0.07295, 1.03649, 1.03648, -0.00189, 0.0
7.68293, 0.85484, 0.0, -0.07295, 1.01433, 1.01433, -0.00177, 0.0
7.68293, 0.88710, 0.0, -0.07295, 0.97522, 0.97521, -0.00145, 0.0
7.68293, 0.91935, 0.0, -0.07297, 0.91343, 0.91343, -0.00098, 0.0
7.68293, 0.95161, 0.0, -0.07299, 0.82304, 0.82304, -0.00053, 0.0
7.68293, 0.98387, 0.0, -0.07300, 0.65629, 0.65629, -0.00010, 0.0
7.68293, 1.00000, 0.0, -0.07301, 0.00000, 0.00000, 0.00000, 0.0
7.92683, 0.00000, 0.0, -0.07506, 0.00000, 0.00000, 0.00000, 0.0
7.92683, 0.01613, 0.0, -0.07506, 0.65395, 0.65395, 0.00009, 0.0
7.92683, 0.04839, 0.0, -0.07504, 0.81992, 0.81992, 0.00050, 0.0
7.92683, 0.08065, 0.0, -0.07502, 0.90995, 0.90995, 0.00093, 0.0
7.92683, 0.11290, 0.0, -0.07501, 0.97223, 0.97223, 0.00138, 0.0
7.92683, 0.14516, 0.0, -0.07500, 1.01263, 1.01263, 0.00170, 0.0
7.92683, 0.17742, 0.0, -0.07500, 1.03610, 1.03610, 0.00184, 0.0
7.92683, 0.20968, 0.0, -0.07500, 1.04899, 1.04899, 0.00182, 0.0
7.92683, 0.24194, 0.0, -0.07501, 1.05623, 1.05623, 0.00172, 0.0
7.92683, 0.27419, 0.0, -0.07501, 1.06053, 1.06053, 0.00156, 0.0
7.92683, 0.30645, 0.0, -0.07501, 1.06321, 1.06321, 0.00137, 0.0
7.92683, 0.33871, 0.0, -0.07501, 1.06494, 1.06494, 0.00117, 0.0
7.92683, 0.37097, 0.0, -0.07501, 1.06606, 1.06606, 0.00095, 0.0
7.92683, 0.40323, 0.0, -0.07501, 1.06678, 1.06678, 0.00072, 0.0
7.92683, 0.43548, 0.0, -0.07501, 1.06723, 1.06723, 0.00048, 0.0
7.92683, 0.46774, 0.0, -0.07501, 1.06747, 1.06747, 0.00024, 0.0
7.92683, 0.50000, 0.0, -0.07501, 1.06755, 1.06755, 0.00000, 0.0
7.92683, 0.53226, 0.0, -0.07501, 1.06747, 1.06747, -0.00024, 0.0
7.92683, 0.56452, 0.0, -0.07501, 1.06723, 1.06723, -0.00048, 0.0
7.92683, 0.59677, 0.0, -0.07501, 1.06678, 1.06678, -0.00072, 0.0
7.92683, 0.62903, 0.0, -0.07501, 1.06606, 1.06606, -0.00095, 0.0
7.92683, 0.66129, 0.0, -0.07501, 1.06494, 1.06494, -0.00117, 0.0
7.92683, 0.69355, 0.0, -0.07501, 1.06321, 1.06321, -0.00137, 0.0
7.92683, 0.72581, 0.0, -0.07501, 1.06053, 1.06053, -0.00156, 0.0
7.92683, 0.75806, 0.0, -0.07501, 1.05623, 1.05623, -0.00172, 0.0
7.92683, 0.79032, 0.0, -0.07500, 1.04899, 1.04899, -0.00182, 0.0
7.92683, 0.82258, 0.0, -0.07500, 1.03610, 1.03610, -0.00184, 0.0
7.92683, 0.85484, 0.0, -0.07500, 1.01263, 1.01263, -0.00170, 0.0
7.92683, 0.88710, 0.0, -0.07501, 0.97223, 0.97223, -0.00138, 0.0
7.92683, 0.91935, 0.0, -0.07502, 0.90995, 0.90995, -0.00093, 0.0
7.92683, 0.95161, 0.0, -0.07504, 0.81992, 0.81992, -0.00050, 0.0
7.92683, 0.98387, 0.0, -0.07506, 0.65395, 0.65395, -0.00009, 0.0
7.92683, 1.00000, 0.0, -0.07506, 0.00000, 0.00000, 0.00000, 0.0
8.17073, 0.00000, 0.0, -0.07711, 0.00000, 0.00000, 0.00000, 0.0
8.17073, 0.01613, 0.0, -0.07710, 0.65174, 0.65174, 0.00009, 0.0
8.17073, 0.04839, 0.0, -0.07709, 0.81697, 0.81697, 0.00047, 0.0
8.17073, 0.08065, 0.0, -0.07707, 0.90664, 0.90664, 0.00087, 0.0
8.17073, 0.11290, 0.0, -0.07706, 0.96928, 0.96928, 0.00131, 0.0
8.17073, 0.14516, 0.0, -0.07705, 1.01085, 1.01084, 0.00164, 0.0
8.17073, 0.17742, 0.0, -0.07705, 1.03561, 1.03561, 0.00179, 0.0
8.17073, 0.20968, 0.0, -0.07705, 1.04942, 1.04942, 0.00179, 0.0
8.17073, 0.24194, 0.0, -0.07705, 1.05720, 1.05720, 0.00169, 0.0
8.17073, 0.27419, 0.0, -0.07706, 1.06181, 1.06181, 0.00154, 0.0
8.17073, 0.30645, 0.0, -0.07706, 1.06469, 1.06469, 0.00136, 0.0
8.17073, 0.33871, 0.0, -0.07706, 1.06654, 1.06654, 0.00115, 0.0
8.17073, 0.37097, 0.0, -0.07706, 1.06775, 1.06775, 0.00094, 0.0
