x, y, z, pressure, velmag, vx, vy, vz
8.17073, 0.40323, 0.0, -0.07706, 1.06853, 1.06853, 0.00071, 0.0
8.17073, 0.43548, 0.0, -0.07706, 1.06901, 1.06901, 0.00048, 0.0
8.17073, 0.46774, 0.0, -0.07706, 1.06928, 1.06928, 0.00024, 0.0
8.17073, 0.50000, 0.0, -0.07706, 1.06936, 1.06936, 0.00000, 0.0
8.17073, 0.53226, 0.0, -0.07706, 1.06928, 1.06928, -0.00024, 0.0
8.17073, 0.56452, 0.0, -0.07706, 1.06901, 1.06901, -0.00048, 0.0
8.17073, 0.59677, 0.0, -0.07706, 1.06853, 1.06853, -0.00071, 0.0
8.17073, 0.62903, 0.0, -0.07706, 1.06775, 1.06775, -0.00094, 0.0
8.17073, 0.66129, 0.0, -0.07706, 1.06654, 1.06654, -0.00115, 0.0
8.17073, 0.69355, 0.0, -0.07706, 1.06469, 1.06469, -0.00136, 0.0
8.17073, 0.72581, 0.0, -0.07706, 1.06181, 1.06181, -0.00154, 0.0
8.17073, 0.75806, 0.0, -0.07705, 1.05720, 1.05720, -0.00169, 0.0
8.17073, 0.79032, 0.0, -0.07705, 1.04942, 1.04942, -0.00179, 0.0
8.17073, 0.82258, 0.0, -0.07705, 1.03561, 1.03561, -0.00179, 0.0
8.17073, 0.85484, 0.0, -0.07705, 1.01085, 1.01084, -0.00164, 0.0
8.17073, 0.88710, 0.0, -0.07706, 0.96928, 0.96928, -0.00131, 0.0
8.17073, 0.91935, 0.0, -0.07707, 0.90664, 0.90664, -0.00087, 0.0
8.17073, 0.95161, 0.0, -0.07709, 0.81697, 0.81697, -0.00047, 0.0
8.17073, 0.98387, 0.0, -0.07710, 0.65174, 0.65174, -0.00009, 0.0
8.17073, 1.00000, 0.0, -0.07711, 0.00000, 0.00000, 0.00000, 0.0
8.41463, 0.00000, 0.0, -0.07915, 0.00000, 0.00000, 0.00000, 0.0
8.41463, 0.01613, 0.0, -0.07914, 0.64966, 0.64966, 0.00008, 0.0
8.41463, 0.04839, 0.0, -0.07913, 0.81419, 0.81419, 0.00044, 0.0
8.41463, 0.08065, 0.0, -0.07912, 0.90349, 0.90349, 0.00082, 0.0
8.41463, 0.11290, 0.0, -0.07910, 0.96640, 0.96640, 0.00124, 0.0
8.41463, 0.14516, 0.0, -0.07909, 1.00899, 1.00899, 0.00157, 0.0
8.41463, 0.17742, 0.0, -0.07909, 1.03501, 1.03501, 0.00174, 0.0
8.41463, 0.20968, 0.0, -0.07909, 1.04976, 1.04975, 0.00175, 0.0
8.41463, 0.24194, 0.0, -0.07909, 1.05810, 1.05810, 0.00166, 0.0
8.41463, 0.27419, 0.0, -0.07910, 1.06305, 1.06305, 0.00152, 0.0
8.41463, 0.30645, 0.0, -0.07910, 1.06613, 1.06613, 0.00134, 0.0
8.41463, 0.33871, 0.0, -0.07910, 1.06812, 1.06812, 0.00114, 0.0
8.41463, 0.37097, 0.0, -0.07910, 1.06942, 1.06942, 0.00092, 0.0
8.41463, 0.40323, 0.0, -0.07910, 1.07026, 1.07026, 0.00070, 0.0
8.41463, 0.43548, 0.0, -0.07910, 1.07078, 1.07078, 0.00047, 0.0
8.41463, 0.46774, 0.0, -0.07910, 1.07107, 1.07107, 0.00024, 0.0
8.41463, 0.50000, 0.0, -0.07910, 1.07116, 1.07116, 0.00000, 0.0
8.41463, 0.53226, 0.0, -0.07910, 1.07107, 1.07107, -0.00024, 0.0
8.41463, 0.56452, 0.0, -0.07910, 1.07078, 1.07078, -0.00047, 0.0
8.41463, 0.59677, 0.0, -0.07910, 1.07026, 1.07026, -0.00070, 0.0
8.41463, 0.62903, 0.0, -0.07910, 1.06942, 1.06942, -0.00092, 0.0
8.41463, 0.66129, 0.0, -0.07910, 1.06812, 1.06812, -0.00114, 0.0
8.41463, 0.69355, 0.0, -0.07910, 1.06613, 1.06613, -0.00134, 0.0
8.41463, 0.72581, 0.0, -0.07910, 1.06305, 1.06305, -0.00152, 0.0
8.41463, 0.75806, 0.0, -0.07909, 1.05810, 1.05810, -0.00166, 0.0
8.41463, 0.79032, 0.0, -0.07909, 1.04976, 1.04975, -0.00175, 0.0
8.41463, 0.82258, 0.0, -0.07909, 1.03501, 1.03501, -0.00174, 0.0
8.41463, 0.85484, 0.0, -0.07909, 1.00899, 1.00899, -0.00157, 0.0
8.41463, 0.88710, 0.0, -0.07910, 0.96640, 0.96640, -0.00124, 0.0
8.41463, 0.91935, 0.0, -0.07912, 0.90349, 0.90349, -0.00082, 0.0
8.41463, 0.95161, 0.0, -0.07913, 0.81419, 0.81419, -0.00044, 0.0
8.41463, 0.98387, 0.0, -0.07914, 0.64966, 0.64966, -0.00008, 0.0
8.41463, 1.00000, 0.0, -0.07915, 0.00000, 0.00000, 0.00000, 0.0
8.65854, 0.00000, 0.0, -0.08118, 0.00000, 0.00000, 0.00000, 0.0
8.65854, 0.01613, 0.0, -0.08118, 0.64769, 0.64769, 0.00008, 0.0
8.65854, 0.04839, 0.0, -0.08117, 0.81157, 0.81157, 0.00042, 0.0
8.65854, 0.08065, 0.0, -0.08115, 0.90048, 0.90048, 0.00078, 0.0
8.65854, 0.11290, 0.0, -0.08114, 0.96358, 0.96358, 0.00118, 0.0
8.65854, 0.14516, 0.0, -0.08113, 1.00709, 1.00709, 0.00151, 0.0
8.65854, 0.17742, 0.0, -0.08113, 1.03431, 1.03431, 0.00168, 0.0
8.65854, 0.20968, 0.0, -0.08113, 1.05001, 1.05001, 0.00171, 0.0
8.65854, 0.24194, 0.0, -0.08113, 1.05895, 1.05895, 0.00163, 0.0
8.65854, 0.27419, 0.0, -0.08113, 1.06425, 1.06425, 0.00149, 0.0
8.65854, 0.30645, 0.0, -0.08113, 1.06755, 1.06755, 0.00132, 0.0
8.65854, 0.33871, 0.0, -0.08113, 1.06967, 1.06967, 0.00112, 0.0
8.65854, 0.37097, 0.0, -0.08113, 1.07106, 1.07106, 0.00091, 0.0
8.65854, 0.40323, 0.0, -0.08113, 1.07197, 1.07197, 0.00069, 0.0
8.65854, 0.43548, 0.0, -0.08113, 1.07253, 1.07253, 0.00047, 0.0
8.65854, 0.46774, 0.0, -0.08113, 1.07283, 1.07283, 0.00023, 0.0
8.65854, 0.50000, 0.0, -0.08113, 1.07293, 1.07293, 0.00000, 0.0
8.65854, 0.53226, 0.0, -0.08113, 1.07283, 1.07283, -0.00023, 0.0
8.65854, 0.56452, 0.0, -0.08113, 1.07253, 1.07253, -0.00047, 0.0
8.65854, 0.59677, 0.0, -0.08113, 1.07197, 1.07197, -0.00069, 0.0
8.65854, 0.62903, 0.0, -0.08113, 1.07106, 1.07106, -0.00091, 0.0
8.65854, 0.66129, 0.0, -0.08113, 1.06967, 1.06967, -0.00112, 0.0
8.65854, 0.69355, 0.0, -0.08113, 1.06755, 1.06755, -0.00132, 0.0
8.65854, 0.72581, 0.0, -0.08113, 1.06425, 1.06425, -0.00149, 0.0
8.65854, 0.75806, 0.0, -0.08113, 1.05895, 1.05895, -0.00163, 0.0
8.65854, 0.79032, 0.0, -0.08113, 1.05001, 1.05001, -0.00171, 0.0
8.65854, 0.82258, 0.0, -0.08113, 1.03431, 1.03431, -0.00168, 0.0
8.65854, 0.85484, 0.0, -0.08113, 1.00709, 1.00709, -0.00151, 0.0
8.65854, 0.88710, 0.0, -0.08114, 0.96358, 0.96358, -0.00118, 0.0
8.65854, 0.91935, 0.0, -0.08115, 0.90048, 0.90048, -0.00078, 0.0
8.65854, 0.95161, 0.0, -0.08117, 0.81157, 0.81157, -0.00042, 0.0
8.65854, 0.98387, 0.0, -0.08118, 0.64769, 0.64769, -0.00008, 0.0
8.65854, 1.00000, 0.0, -0.08118, 0.00000, 0.00000, 0.00000, 0.0
8.90244, 0.00000, 0.0, -0.08321, 0.00000, 0.00000, 0.00000, 0.0
8.90244, 0.01613, 0.0, -0.08320, 0.64584, 0.64584, 0.00007, 0.0
8.90244, 0.04839, 0.0, -0.08319, 0.80909, 0.80909, 0.00039, 0.0
8.90244, 0.08065, 0.0, -0.08318, 0.89763, 0.89763, 0.00073, 0.0
8.90244, 0.11290, 0.0, -0.08316, 0.96085, 0.96084, 0.00112, 0.0
8.90244, 0.14516, 0.0, -0.08316, 1.00515, 1.00514, 0.00144, 0.0
8.90244, 0.17742, 0.0, -0.08315, 1.03351, 1.03351, 0.00163, 0.0
8.90244, 0.20968, 0.0, -0.08315, 1.05017, 1.05017, 0.00166, 0.0
8.90244, 0.24194, 0.0, -0.08315, 1.05974, 1.05974, 0.00160, 0.0
8.90244, 0.27419, 0.0, -0.08315, 1.06541, 1.06540, 0.00147, 0.0
8.90244, 0.30645, 0.0, -0.08315, 1.06893, 1.06893, 0.00130, 0.0
8.90244, 0.33871, 0.0, -0.08315, 1.07119, 1.07119, 0.00111, 0.0
8.90244, 0.37097, 0.0, -0.08315, 1.07268, 1.07268, 0.00090, 0.0
8.90244, 0.40323, 0.0, -0.08315, 1.07365, 1.07365, 0.00068, 0.0
8.90244, 0.43548, 0.0, -0.08315, 1.07425, 1.07425, 0.00046, 0.0
8.90244, 0.46774, 0.0, -0.08315, 1.07458, 1.07458, 0.00023, 0.0
8.90244, 0.50000, 0.0, -0.08315, 1.07469, 1.07469, 0.00000, 0.0
8.90244, 0.53226, 0.0, -0.08315, 1.07458, 1.07458, -0.00023, 0.0
8.90244, 0.56452, 0.0, -0.08315, 1.07425, 1.07425, -0.00046, 0.0
8.90244, 0.59677, 0.0, -0.08315, 1.07365, 1.07365, -0.00068, 0.0
8.90244, 0.62903, 0.0, -0.08315, 1.07268, 1.07268, -0.00090, 0.0
8.90244, 0.66129, 0.0, -0.08315, 1.07119, 1.07119, -0.00111, 0.0
8.90244, 0.69355, 0.0, -0.08315, 1.06893, 1.06893, -0.00130, 0.0
8.90244, 0.72581, 0.0, -0.08315, 1.06541, 1.06540, -0.00147, 0.0
8.90244, 0.75806, 0.0, -0.08315, 1.05974, 1.05974, -0.00160, 0.0
8.90244, 0.79032, 0.0, -0.08315, 1.05017, 1.05017, -0.00166, 0.0
8.90244, 0.82258, 0.0, -0.08315, 1.03351, 1.03351, -0.00163, 0.0
8.90244, 0.85484, 0.0, -0.08316, 1.00515, 1.00514, -0.00144, 0.0
8.90244, 0.88710, 0.0, -0.08316, 0.96085, 0.96084, -0.00112, 0.0
8.90244, 0.91935, 0.0, -0.08318, 0.89763, 0.89763, -0.00073, 0.0
8.90244, 0.95161, 0.0, -0.08319, 0.80909, 0.80909, -0.00039, 0.0
8.90244, 0.98387, 0.0, -0.08320, 0.64584, 0.64584, -0.00007, 0.0
8.90244, 1.00000, 0.0, -0.08321, 0.00000, 0.00000, 0.00000, 0.0
9.14634, 0.00000, 0.0, -0.08523, 0.00000, 0.00000, 0.00000, 0.0
9.14634, 0.01613, 0.0, -0.08523, 0.64411, 0.64411, 0.00006, 0.0
9.14634, 0.04839, 0.0, -0.08522, 0.80677, 0.80677, 0.00036, 0.0
9.14634, 0.08065, 0.0, -0.08520, 0.89493, 0.89493, 0.00068, 0.0
9.14634, 0.11290, 0.0, -0.08519, 0.95820, 0.95820, 0.00105, 0.0
9.14634, 0.14516, 0.0, -0.08518, 1.00319, 1.00319, 0.00137, 0.0
9.14634, 0.17742, 0.0, -0.08517, 1.03263, 1.03263, 0.00156, 0.0
9.14634, 0.20968, 0.0, -0.08517, 1.05025, 1.05025, 0.00161, 0.0
9.14634, 0.24194, 0.0, -0.08517, 1.06046, 1.06046, 0.00155, 0.0
9.14634, 0.27419, 0.0, -0.08517, 1.06651, 1.06651, 0.00143, 0.0
9.14634, 0.30645, 0.0, -0.08517, 1.07027, 1.07026, 0.00126, 0.0
9.14634, 0.33871, 0.0, -0.08517, 1.07268, 1.07268, 0.00108, 0.0
9.14634, 0.37097, 0.0, -0.08517, 1.07427, 1.07427, 0.00088, 0.0
9.14634, 0.40323, 0.0, -0.08516, 1.07530, 1.07530, 0.00067, 0.0
9.14634, 0.43548, 0.0, -0.08516, 1.07594, 1.07594, 0.00045, 0.0
9.14634, 0.46774, 0.0, -0.08516, 1.07630, 1.07630, 0.00022, 0.0
9.14634, 0.50000, 0.0, -0.08516, 1.07641, 1.07641, 0.00000, 0.0
9.14634, 0.53226, 0.0, -0.08516, 1.07630, 1.07630, -0.00022, 0.0
9.14634, 0.56452, 0.0, -0.08516, 1.07594, 1.07594, -0.00045, 0.0
9.14634, 0.59677, 0.0, -0.08516, 1.07530, 1.07530, -0.00067, 0.0
9.14634, 0.62903, 0.0, -0.08517, 1.07427, 1.07427, -0.00088, 0.0
9.14634, 0.66129, 0.0, -0.08517, 1.07268, 1.07268, -0.00108, 0.0
9.14634, 0.69355, 0.0, -0.08517, 1.07027, 1.07026, -0.00126, 0.0
9.14634, 0.72581, 0.0, -0.08517, 1.06651, 1.06651, -0.00143, 0.0
9.14634, 0.75806, 0.0, -0.08517, 1.06046, 1.06046, -0.00155, 0.0
9.14634, 0.79032, 0.0, -0.08517, 1.05025, 1.05025, -0.00161, 0.0
9.14634, 0.82258, 0.0, -0.08517, 1.03263, 1.03263, -0.00156, 0.0
9.14634, 0.85484, 0.0, -0.08518, 1.00319, 1.00319, -0.00137, 0.0
9.14634, 0.88710, 0.0, -0.08519, 0.95820, 0.95820, -0.00105, 0.0
9.14634, 0.91935, 0.0, -0.08520, 0.89493, 0.89493, -0.00068, 0.0
9.14634, 0.95161, 0.0, -0.08522, 0.80677, 0.80677, -0.00036, 0.0
9.14634, 0.98387, 0.0, -0.08523, 0.64411, 0.64411, -0.00006, 0.0
9.14634, 1.00000, 0.0, -0.08523, 0.00000, 0.00000, 0.00000, 0.0
9.39024, 0.00000, 0.0, -0.08726, 0.00000, 0.00000, 0.00000, 0.0
9.39024, 0.01613, 0.0, -0.08726, 0.64251, 0.64251, 0.00005, 0.0
9.39024, 0.04839, 0.0, -0.08725, 0.80461, 0.80461, 0.00033, 0.0
9.39024, 0.08065, 0.0, -0.08723, 0.89240, 0.89240, 0.00062, 0.0
9.39024, 0.11290, 0.0, -0.08721, 0.95567, 0.95567, 0.00096, 0.0
9.39024, 0.14516, 0.0, -0.08720, 1.00124, 1.00124, 0.00126, 0.0
9.39024, 0.17742, 0.0, -0.08719, 1.03168, 1.03168, 0.00145, 0.0
9.39024, 0.20968, 0.0, -0.08718, 1.05026, 1.05026, 0.00151, 0.0
9.39024, 0.24194, 0.0, -0.08717, 1.06112, 1.06112, 0.00146, 0.0
9.39024, 0.27419, 0.0, -0.08717, 1.06757, 1.06757, 0.00135, 0.0
9.39024, 0.30645, 0.0, -0.08716, 1.07156, 1.07156, 0.00120, 0.0
9.39024, 0.33871, 0.0, -0.08715, 1.07412, 1.07412, 0.00102, 0.0
9.39024, 0.37097, 0.0, -0.08715, 1.07580, 1.07580, 0.00083, 0.0
9.39024, 0.40323, 0.0, -0.08714, 1.07690, 1.07690, 0.00063, 0.0
9.39024, 0.43548, 0.0, -0.08714, 1.07759, 1.07759, 0.00042, 0.0
9.39024, 0.46774, 0.0, -0.08714, 1.07796, 1.07796, 0.00021, 0.0
9.39024, 0.50000, 0.0, -0.08714, 1.07808, 1.07808, 0.00000, 0.0
9.39024, 0.53226, 0.0, -0.08714, 1.07796, 1.07796, -0.00021, 0.0
9.39024, 0.56452, 0.0, -0.08714, 1.07759, 1.07759, -0.00042, 0.0
9.39024, 0.59677, 0.0, -0.08714, 1.07690, 1.07690, -0.00063, 0.0
9.39024, 0.62903, 0.0, -0.08715, 1.07580, 1.07580, -0.00083, 0.0
9.39024, 0.66129, 0.0, -0.08715, 1.07412, 1.07412, -0.00102, 0.0
9.39024, 0.69355, 0.0, -0.08716, 1.07156, 1.07156, -0.00120, 0.0
9.39024, 0.72581, 0.0, -0.08717, 1.06757, 1.06757, -0.00135, 0.0
9.39024, 0.75806, 0.0, -0.08717, 1.06112, 1.06112, -0.00146, 0.0
9.39024, 0.79032, 0.0, -0.08718, 1.05026, 1.05026, -0.00151, 0.0
9.39024, 0.82258, 0.0, -0.08719, 1.03168, 1.03168, -0.00145, 0.0
9.39024, 0.85484, 0.0, -0.08720, 1.00124, 1.00124, -0.00126, 0.0
9.39024, 0.88710, 0.0, -0.08721, 0.95567, 0.95567, -0.00096, 0.0
9.39024, 0.91935, 0.0, -0.08723, 0.89240, 0.89240, -0.00062, 0.0
9.39024, 0.95161, 0.0, -0.08725, 0.80461, 0.80461, -0.00033, 0.0
9.39024, 0.98387, 0.0, -0.08726, 0.64251, 0.64251, -0.00005, 0.0
9.39024, 1.00000, 0.0, -0.08726, 0.00000, 0.00000, 0.00000, 0.0
9.63415, 0.00000, 0.0, -0.08931, 0.00000, 0.00000, 0.00000, 0.0
9.63415, 0.01613, 0.0, -0.08931, 0.64114, 0.64114, 0.00003, 0.0
9.63415, 0.04839, 0.0, -0.08930, 0.80272, 0.80272, 0.00027, 0.0
9.63415, 0.08065, 0.0, -0.08928, 0.89013, 0.89013, 0.00051, 0.0
9.63415, 0.11290, 0.0, -0.08926, 0.95335, 0.95335, 0.00081, 0.0
9.63415, 0.14516, 0.0, -0.08923, 0.99939, 0.99939, 0.00108, 0.0
9.63415, 0.17742, 0.0, -0.08921, 1.03072, 1.03072, 0.00126, 0.0
9.63415, 0.20968, 0.0, -0.08919, 1.05019, 1.05019, 0.00132, 0.0
9.63415, 0.24194, 0.0, -0.08917, 1.06169, 1.06169, 0.00128, 0.0
9.63415, 0.27419, 0.0, -0.08915, 1.06852, 1.06852, 0.00118, 0.0
9.63415, 0.30645, 0.0, -0.08913, 1.07274, 1.07274, 0.00104, 0.0
9.63415, 0.33871, 0.0, -0.08911, 1.07543, 1.07543, 0.00089, 0.0
9.63415, 0.37097, 0.0, -0.08910, 1.07720, 1.07720, 0.00072, 0.0
9.63415, 0.40323, 0.0, -0.08908, 1.07835, 1.07835, 0.00054, 0.0
9.63415, 0.43548, 0.0, -0.08908, 1.07906, 1.07906, 0.00036, 0.0
9.63415, 0.46774, 0.0, -0.08907, 1.07946, 1.07946, 0.00018, 0.0
9.63415, 0.50000, 0.0, -0.08907, 1.07958, 1.07958, 0.00000, 0.0
9.63415, 0.53226, 0.0, -0.08907, 1.07946, 1.07946, -0.00018, 0.0
9.63415, 0.56452, 0.0, -0.08908, 1.07906, 1.07906, -0.00036, 0.0
9.63415, 0.59677, 0.0, -0.08908, 1.07835, 1.07835, -0.00054, 0.0
9.63415, 0.62903, 0.0, -0.08910, 1.07720, 1.07720, -0.00072, 0.0
9.63415, 0.66129, 0.0, -0.08911, 1.07543, 1.07543, -0.00089, 0.0
9.63415, 0.69355, 0.0, -0.08913, 1.07274, 1.07274, -0.00104, 0.0
9.63415, 0.72581, 0.0, -0.08915, 1.06852, 1.06852, -0.00118, 0.0
9.63415, 0.75806, 0.0, -0.08917, 1.06169, 1.06169, -0.00128, 0.0
9.63415, 0.79032, 0.0, -0.08919, 1.05019, 1.05019, -0.00132, 0.0
9.63415, 0.82258, 0.0, -0.08921, 1.03072, 1.03072, -0.00126, 0.0
9.63415, 0.85484, 0.0, -0.08923, 0.99939, 0.99939, -0.00108, 0.0
9.63415, 0.88710, 0.0, -0.08926, 0.95335, 0.95335, -0.00081, 0.0
9.63415, 0.91935, 0.0, -0.08928, 0.89013, 0.89013, -0.00051, 0.0
9.63415, 0.95161, 0.0, -0.08930, 0.80272, 0.80272, -0.00027, 0.0
9.63415, 0.98387, 0.0, -0.08931, 0.64114, 0.64114, -0.00003, 0.0
9.63415, 1.00000, 0.0, -0.08931, 0.00000, 0.00000, 0.00000, 0.0
9.87805, 0.00000, 0.0, -0.09151, 0.00000, 0.00000, 0.00000, 0.0
9.87805, 0.01613, 0.0, -0.09150, 0.64002, 0.64002, -0.00001, 0.0
9.87805, 0.04839, 0.0, -0.09150, 0.80116, 0.80116, 0.00013, 0.0
9.87805, 0.08065, 0.0, -0.09147, 0.88820, 0.88820, 0.00024, 0.0
9.87805, 0.11290, 0.0, -0.09142, 0.95134, 0.95134, 0.00039, 0.0
9.87805, 0.14516, 0.0, -0.09136, 0.99776, 0.99776, 0.00052, 0.0
9.87805, 0.17742, 0.0, -0.09127, 1.02986, 1.02986, 0.00061, 0.0
9.87805, 0.20968, 0.0, -0.09118, 1.05014, 1.05014, 0.00064, 0.0
9.87805, 0.24194, 0.0, -0.09109, 1.06221, 1.06221, 0.00062, 0.0
9.87805, 0.27419, 0.0, -0.09100, 1.06939, 1.06939, 0.00057, 0.0
9.87805, 0.30645, 0.0, -0.09092, 1.07381, 1.07381, 0.00050, 0.0
9.87805, 0.33871, 0.0, -0.09085, 1.07662, 1.07662, 0.00043, 0.0
9.87805, 0.37097, 0.0, -0.09079, 1.07845, 1.07845, 0.00035, 0.0
9.87805, 0.40323, 0.0, -0.09074, 1.07963, 1.07963, 0.00026, 0.0
9.87805, 0.43548, 0.0, -0.09071, 1.08037, 1.08037, 0.00018, 0.0
9.87805, 0.46774, 0.0, -0.09069, 1.08078, 1.08078, 0.00009, 0.0
9.87805, 0.50000, 0.0, -0.09068, 1.08091, 1.08091, 0.00000, 0.0
9.87805, 0.53226, 0.0, -0.09069, 1.08078, 1.08078, -0.00009, 0.0
9.87805, 0.56452, 0.0, -0.09071, 1.08037, 1.08037, -0.00018, 0.0
9.87805, 0.59677, 0.0, -0.09074, 1.07963, 1.07963, -0.00026, 0.0
9.87805, 0.62903, 0.0, -0.09079, 1.07845, 1.07845, -0.00035, 0.0
9.87805, 0.66129, 0.0, -0.09085, 1.07662, 1.07662, -0.00043, 0.0
9.87805, 0.69355, 0.0, -0.09092, 1.07381, 1.07381, -0.00050, 0.0
9.87805, 0.72581, 0.0, -0.09100, 1.06939, 1.06939, -0.00057, 0.0
9.87805, 0.75806, 0.0, -0.09109, 1.06221, 1.06221, -0.00062, 0.0
9.87805, 0.79032, 0.0, -0.09118, 1.05014, 1.05014, -0.00064, 0.0
9.87805, 0.82258, 0.0, -0.09127, 1.02986, 1.02986, -0.00061, 0.0
9.87805, 0.85484, 0.0, -0.09136, 0.99776, 0.99776, -0.00052, 0.0
9.87805, 0.88710, 0.0, -0.09142, 0.95134, 0.95134, -0.00039, 0.0
9.87805, 0.91935, 0.0, -0.09147, 0.88820, 0.88820, -0.00024, 0.0
9.87805, 0.95161, 0.0, -0.09150, 0.80116, 0.80116, -0.00013, 0.0
9.87805, 0.98387, 0.0, -0.09150, 0.64002, 0.64002, 0.00001, 0.0
9.87805, 1.00000, 0.0, -0.09151, 0.00000, 0.00000, 0.00000, 0.0
10.00000, 0.00000, 0.0, -0.09150, 0.00000, 0.00000, 0.00000, 0.0
10.00000, 0.01613, 0.0, -0.09260, 0.64001, 0.64001, -0.00001, 0.0
10.00000, 0.04839, 0.0, -0.09259, 0.80115, 0.80115, 0.00013, 0.0
10.00000, 0.08065, 0.0, -0.09256, 0.88819, 0.88819, 0.00024, 0.0
10.00000, 0.11290, 0.0, -0.09250, 0.95133, 0.95133, 0.00039, 0.0
10.00000, 0.14516, 0.0, -0.09242, 0.99775, 0.99775, 0.00052, 0.0
10.00000, 0.17742, 0.0, -0.09230, 1.02984, 1.02984, 0.00061, 0.0
10.00000, 0.20968, 0.0, -0.09218, 1.05012, 1.05012, 0.00064, 0.0
10.00000, 0.24194, 0.0, -0.09205, 1.06220, 1.06220, 0.00062, 0.0
10.00000, 0.27419, 0.0, -0.09192, 1.06938, 1.06938, 0.00057, 0.0
10.00000, 0.30645, 0.0, -0.09181, 1.07379, 1.07379, 0.00050, 0.0
10.00000, 0.33871, 0.0, -0.09171, 1.07660, 1.07660, 0.00043, 0.0
10.00000, 0.37097, 0.0, -0.09163, 1.07843, 1.07843, 0.00035, 0.0
10.00000, 0.40323, 0.0, -0.09157, 1.07962, 1.07962, 0.00026, 0.0
10.00000, 0.43548, 0.0, -0.09152, 1.08036, 1.08036, 0.00018, 0.0
10.00000, 0.46774, 0.0, -0.09150, 1.08077, 1.08077, 0.00009, 0.0
10.00000, 0.50000, 0.0, -0.09149, 1.08090, 1.08090, 0.00000, 0.0
10.00000, 0.53226, 0.0, -0.09150, 1.08077, 1.08077, -0.00009, 0.0
10.00000, 0.56452, 0.0, -0.09152, 1.08036, 1.08036, -0.00018, 0.0
10.00000, 0.59677, 0.0, -0.09157, 1.07962, 1.07962, -0.00026, 0.0
10.00000, 0.62903, 0.0, -0.09163, 1.07843, 1.07843, -0.00035, 0.0
10.00000, 0.66129, 0.0, -0.09171, 1.07660, 1.07660, -0.00043, 0.0
10.00000, 0.69355, 0.0, -0.09181, 1.07379, 1.07379, -0.00050, 0.0
10.00000, 0.72581, 0.0, -0.09192, 1.06938, 1.06938, -0.00057, 0.0
10.00000, 0.75806, 0.0, -0.09205, 1.06220, 1.06220, -0.00062, 0.0
10.00000, 0.79032, 0.0, -0.09218, 1.05012, 1.05012, -0.00064, 0.0
10.00000, 0.82258, 0.0, -0.09230, 1.02984, 1.02984, -0.00061, 0.0
10.00000, 0.85484, 0.0, -0.09242, 0.99775, 0.99775, -0.00052, 0.0
10.00000, 0.88710, 0.0, -0.09250, 0.95133, 0.95133, -0.00039, 0.0
10.00000, 0.91935, 0.0, -0.09256, 0.88819, 0.88819, -0.00024, 0.0
10.00000, 0.95161, 0.0, -0.09259, 0.80115, 0.80115, -0.00013, 0.0
10.00000, 0.98387, 0.0, -0.09260, 0.64001, 0.64001, 0.00001, 0.0
10.00000, 1.00000, 0.0, -0.09150, 0.00000, 0.00000, 0.00000, 0.0
